title,url,price,primary_image_url,currency,crawl_time,current_price,categories
Samsung Galaxy S7 Flip Wallet Cover EF-WG930 ,http://www.expansys.com.sg/samsung-flip-wallet-cover-for-galaxy-s7-black-288203/,SG$29,http://i1.expansys.com/img/p/288203/samsung-flip-wallet-cover-for-galaxy-s7.jpg,Singaporean Dollar,2016-04-12 17:12:26,SG$29,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 Clear View Cover EF-ZG930 ,http://www.expansys.com.sg/samsung-clear-view-cover-for-galaxy-s7-gold-288198/,SG$55,http://i2.expansys.com/img/p/288198/samsung-clear-view-cover-for-galaxy-s7.jpg,Singaporean Dollar,2016-04-12 17:12:28,SG$55,"Mobile Phones,Phone Accessories,Cases & Covers"
"Motorola Earbuds SJYN1305A, Bulk Pack ",http://www.expansys.com.sg/motorola-earbuds-sjyn1305a-bulk-pack-black-287887/,SG$17,http://i2.expansys.com/img/p/287887/motorola-earbuds-sjyn1305a-bulk-pack.jpg,Singaporean Dollar,2016-04-12 17:12:29,SG$17,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Samsung Clear View Cover for Samsung Galaxy Note 5 ,http://www.expansys.com.sg/samsung-clear-view-cover-for-samsung-galaxy-note-5-blue-black-287870/,SG$68,http://i1.expansys.com/img/p/287870/samsung-clear-view-cover-for-samsung-galaxy-note-5.jpg,Singaporean Dollar,2016-04-12 17:12:30,SG$68,"Mobile Phones,Phone Accessories,Cases & Covers"
Martin Fields Screen Protector for BlackBerry Bold 9000 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-blackberry-bold-9000-single-pack-172794/,SG$1,http://i1.expansys.com/img/p/172794/martin-fields-screen-protector-for-blackberry-bold-9000.jpg,Singaporean Dollar,2016-04-12 17:12:31,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
BlackBerry M-S1 Battery for Bold 9000/9700/9780 ,http://www.expansys.com.sg/blackberry-m-s1-battery-for-bold-9000-9700-9780-1550-mah-169472/,SG$52,http://i1.expansys.com/img/p/169472/blackberry-m-s1-battery-for-bold-9000-9700-9780.jpg,Singaporean Dollar,2016-04-12 17:12:32,SG$52,"Mobile Phones,Phone Accessories,Power – Batteries"
EXPANSYS USB Cradle + Battery Charger - HTC P6500 ,http://www.expansys.com.sg/expansys-usb-cradle+battery-charger-htc-p6500-eu-168067/,SG$3,http://i2.expansys.com/img/p/168067/expansys-usb-cradle-battery-charger-htc-p6500.jpg,Singaporean Dollar,2016-04-12 17:12:33,SG$3,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
EXPANSYS USB Cradle + Battery Charger for HTC P3470 ,http://www.expansys.com.sg/expansys-usb-cradle-battery-charger-for-htc-p3470-uk-166392/,SG$51,http://i1.expansys.com/img/p/166392/expansys-usb-cradle-battery-charger-for-htc-p3470.jpg,Singaporean Dollar,2016-04-12 17:12:34,SG$51,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
EXPANSYS Screen Protector for HP iPAQ 614c,http://www.expansys.com.sg/expansys-screen-protector-for-hp-ipaq-614c-158170/,SG$1,,Singaporean Dollar,2016-04-12 17:12:36,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Ultimate Ears MEGABOOM ,http://www.expansys.com.sg/ultimate-ears-megaboom-purple-288810/,SG$399,http://i1.expansys.com/img/p/288810/ultimate-ears-megaboom.jpg,Singaporean Dollar,2016-04-12 17:12:37,SG$399,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears MEGABOOM ,http://www.expansys.com.sg/ultimate-ears-megaboom-red-288809/,SG$399,http://i2.expansys.com/img/p/288809/ultimate-ears-megaboom.jpg,Singaporean Dollar,2016-04-12 17:12:38,SG$399,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears MEGABOOM ,http://www.expansys.com.sg/ultimate-ears-megaboom-blue-288808/,SG$399,http://i2.expansys.com/img/p/288808/ultimate-ears-megaboom.jpg,Singaporean Dollar,2016-04-12 17:12:40,SG$399,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears MEGABOOM ,http://www.expansys.com.sg/ultimate-ears-megaboom-black-288807/,SG$399,http://i2.expansys.com/img/p/288807/ultimate-ears-megaboom.jpg,Singaporean Dollar,2016-04-12 17:12:41,SG$399,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears ROLL 360° Wireless Speaker S-00152 ,http://www.expansys.com.sg/ultimate-ears-roll-purple-288806/,SG$139,http://i2.expansys.com/img/p/288806/ultimate-ears-roll.jpg,Singaporean Dollar,2016-04-12 17:12:42,SG$139,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears ROLL 360° Wireless Speaker S-00152 ,http://www.expansys.com.sg/ultimate-ears-roll-orange-288805/,SG$139,http://i2.expansys.com/img/p/288805/ultimate-ears-roll.jpg,Singaporean Dollar,2016-04-12 17:12:44,SG$139,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears ROLL 360° Wireless Speaker S-00152 ,http://www.expansys.com.sg/ultimate-ears-roll-black-288803/,SG$139,http://i1.expansys.com/img/p/288803/ultimate-ears-roll.jpg,Singaporean Dollar,2016-04-12 17:12:45,SG$139,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Ultimate Ears BOOM 2 360° Wireless Speaker S-00151 ,http://www.expansys.com.sg/ultimate-ears-boom-2-purple-288802/,SG$264,http://i1.expansys.com/img/p/288802/ultimate-ears-boom-2.jpg,Singaporean Dollar,2016-04-12 17:12:46,SG$264,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
HTC ChaCha Battery Cover BR S580 ,http://www.expansys.com.sg/htc-cha-cha-battery-cover-white-220829/,SG$6,http://i2.expansys.com/img/p/220829/htc-cha-cha-battery-cover.jpg,Singaporean Dollar,2016-04-12 17:12:48,SG$6,"Mobile Phones,Phone Accessories,Power – Batteries"
Martin Fields Screen Protector for HTC EVO 3D ,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-evo-3d-single-pack-220051/,SG$1,http://i1.expansys.com/img/p/220051/martin-fields-screen-protector-for-htc-evo-3d.jpg,Singaporean Dollar,2016-04-12 17:12:49,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell SEaLABox Waterproof Case ,http://www.expansys.com.sg/krusell-sealabox-waterproof-case-red-xl-218952/,SG$65,http://i1.expansys.com/img/p/218952/krusell-sealabox-waterproof-case.jpg,Singaporean Dollar,2016-04-12 17:12:50,SG$65,"Mobile Phones,Phone Accessories,Cases & Covers"
EXPANSYS USB Cradle+Battery Charger for Samsung Galaxy S II ,http://www.expansys.com.sg/expansys-usb-cradle-for-samsung-galaxy-s-ii-i9100-with-battery-charger-eu-218912/,SG$15,http://i1.expansys.com/img/p/218912/expansys-usb-cradle-for-samsung-galaxy-s-ii-i9100.jpg,Singaporean Dollar,2016-04-12 17:12:51,SG$15,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
Martin Fields Screen Protector for Samsung Focus,http://www.expansys.com.sg/martin-fields-screen-protector-for-samsung-focus-209088/,SG$1,http://i2.expansys.com/img/p/209088/martin-fields-screen-protector-for-samsung-focus.jpg,Singaporean Dollar,2016-04-12 17:12:52,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Car Mount Cradle with Handsfree for Google Nexus S,http://www.expansys.com.sg/expansys-car-mount-cradle-with-handsfree-for-google-nexus-s-208673/,SG$1,http://i1.expansys.com/img/p/208673/expansys-car-mount-cradle-with-handsfree-for-google-nexus-s.jpg,Singaporean Dollar,2016-04-12 17:12:53,SG$1,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
EXPANSYS USB Cradle+Battery Charger for HTC Desire Z ,http://www.expansys.com.sg/expansys-usb-cradle+battery-charger-for-htc-desire-z-eu-208645/,SG$29,http://i2.expansys.com/img/p/208645/expansys-usb-cradle-battery-charger-for-htc-desire-z.jpg,Singaporean Dollar,2016-04-12 17:12:55,SG$29,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
Martin Fields Screen Protector for Google Nexus S ,http://www.expansys.com.sg/martin-fields-screen-protector-for-google-nexus-s-single-pack-208578/,SG$1,http://i2.expansys.com/img/p/208578/martin-fields-screen-protector-for-google-nexus-s.jpg,Singaporean Dollar,2016-04-12 17:12:55,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
invisibleSHIELD Screen Shield for Samsung Vibrant Galaxy S T959,http://www.expansys.com.sg/zagg-invisibleshield-for-samsung-vibrant-galaxy-s-t959-screen-only-204125/,SG$1,http://i2.expansys.com/img/p/204125/zagg-invisibleshield-for-samsung-vibrant-galaxy-s-t959.jpg,Singaporean Dollar,2016-04-12 17:12:56,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Stylish USB Cradle+Battery Charger for HTC Desire ,http://www.expansys.com.sg/expansys-stylish-usb-cradle+battery-charger-for-htc-desire-eu-202433/,SG$1,http://i1.expansys.com/img/p/202433/expansys-stylish-usb-cradle-battery-charger-for-htc-desire.jpg,Singaporean Dollar,2016-04-12 17:12:58,SG$1,"Mobile Phones,Phone Accessories,Power – Batteries"
EXPANSYS Premium USB Cradle for HTC Desire ,http://www.expansys.com.sg/expansys-premium-usb-cradle-for-htc-desire-black-200976/,SG$44,http://i2.expansys.com/img/p/200976/expansys-premium-usb-cradle-for-htc-desire.jpg,Singaporean Dollar,2016-04-12 17:12:59,SG$44,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
PPC Techs HTC HD Mini WriteSHIELD ,http://www.expansys.com.sg/ppc-techs-htc-hd-mini-writeshield-minikit-crystal-clear-2-pak-screen-protector-200204/,SG$5,http://i1.expansys.com/img/p/200204/ppc-techs-htc-hd-mini-writeshield-minikit.jpg,Singaporean Dollar,2016-04-12 17:13:01,SG$5,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS USB Cradle for HTC Desire,http://www.expansys.com.sg/expansys-usb-cradle-for-htc-desire-199493/,SG$9,http://i1.expansys.com/img/p/199493/expansys-usb-cradle-for-htc-desire.jpg,Singaporean Dollar,2016-04-12 17:13:01,SG$9,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
Martin Fields Screen Protector for LG Optimus 3D MAX P725 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-lg-optimus-3d-max-p725-single-pack-234881/,SG$1,http://i1.expansys.com/img/p/234881/martin-fields-screen-protector-for-lg-optimus-3d-max-p725.jpg,Singaporean Dollar,2016-04-12 17:13:02,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Goki USB Battery Charger for Samsung Battery ,http://www.expansys.com.sg/goki-usb-battery-charger-for-samsung-battery-eb464358vu-base-sku-233156/,SG$1,http://i2.expansys.com/img/p/233156/goki-usb-battery-charger-for-samsung-battery.jpg,Singaporean Dollar,2016-04-12 17:13:04,SG$1,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
Momax Clear Screen Protector for Galaxy S III I9300,http://www.expansys.com.sg/momax-clear-screen-protector-for-galaxy-s-iii-i9300-232989/,SG$1,http://i2.expansys.com/img/p/232989/momax-clear-screen-protector-for-galaxy-s-iii-i9300.jpg,Singaporean Dollar,2016-04-12 17:13:05,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for HTC One V ,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-one-v-single-pack-230035/,SG$1,http://i2.expansys.com/img/p/230035/martin-fields-screen-protector-for-htc-one-v.jpg,Singaporean Dollar,2016-04-12 17:13:06,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for Nokia Lumia 710 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-nokia-lumia-710-single-pack-227094/,SG$1,http://i1.expansys.com/img/p/227094/martin-fields-screen-protector-for-nokia-lumia-710.jpg,Singaporean Dollar,2016-04-12 17:13:07,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell Luna Leather Mobile Pouch ,http://www.expansys.com.sg/krusell-luna-leather-mobile-pouch-3xl-black-sand-226093/,SG$39,http://i1.expansys.com/img/p/226093/krusell-luna-leather-mobile-pouch.jpg,Singaporean Dollar,2016-04-12 17:13:08,SG$39,"Mobile Phones,Phone Accessories,Cases & Covers"
Goki Clear Screen Protector for Motorola Droid Razr ,http://www.expansys.com.sg/goki-clear-screen-protector-for-motorola-droid-razr-xt910-225921/,SG$1,http://i1.expansys.com/img/p/225921/goki-clear-screen-protector-for-motorola-droid-razr.jpg,Singaporean Dollar,2016-04-12 17:13:09,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for Motorola Droid 3/Milestone 3 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-motorola-droid-3-milestone-3-single-pack-225920/,SG$21,http://i1.expansys.com/img/p/225920/martin-fields-screen-protector-for-motorola-droid-3-milestone-3.jpg,Singaporean Dollar,2016-04-12 17:13:11,SG$21,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for Nokia N9 ,http://www.expansys.com.sg/martin-fields-screen-protector-for-nokia-n9-single-pack-225429/,SG$1,http://i2.expansys.com/img/p/225429/martin-fields-screen-protector-for-nokia-n9.jpg,Singaporean Dollar,2016-04-12 17:13:12,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Nokia WH-930 Purity HD Stereo Headset by Monster ,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-blue-225030/,SG$86,http://i1.expansys.com/img/p/225030/nokia-purity-hd-stereo-headset-by-monster.jpg,Singaporean Dollar,2016-04-12 17:13:13,SG$86,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Nokia WH-930 Purity HD Stereo Headset by Monster ,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-white-225029/,SG$86,http://i2.expansys.com/img/p/225029/nokia-purity-hd-stereo-headset-by-monster.jpg,Singaporean Dollar,2016-04-12 17:13:14,SG$86,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Nokia WH-930 Purity HD Stereo Headset by Monster ,http://www.expansys.com.sg/nokia-purity-hd-stereo-headset-by-monster-black-224967/,SG$86,http://i2.expansys.com/img/p/224967/nokia-purity-hd-stereo-headset-by-monster.jpg,Singaporean Dollar,2016-04-12 17:13:15,SG$86,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Momax Clear Screen Protector for SE Xperia Mini,http://www.expansys.com.sg/expansys-momax-clear-screen-protector-for-se-xperia-mini-222106/,SG$1,http://i2.expansys.com/img/p/222106/expansys-momax-clear-screen-protector-for-se-xperia-mini.jpg,Singaporean Dollar,2016-04-12 17:13:17,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Sony Xperia V LT25i ,http://www.expansys.com.sg/at-pixel-screen-guard-for-sony-xperia-v-lt25i-anti-fingerprint-crystal-clear-241628/,SG$0,http://i2.expansys.com/img/p/241628/at-pixel-screen-guard-for-sony-xperia-v-lt25i.jpg,Singaporean Dollar,2016-04-12 17:13:17,SG$0,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Nokia Lumia 620 ,http://www.expansys.com.sg/at-pixel-screen-guard-for-nokia-lumia-620-anti-fingerprint-crystal-clear-241626/,SG$1,http://i2.expansys.com/img/p/241626/at-pixel-screen-guard-for-nokia-lumia-620.jpg,Singaporean Dollar,2016-04-12 17:13:19,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
iSG Screen Protector for LG Optimus L9 ,http://www.expansys.com.sg/isg-screen-protector-for-lg-optimus-l9-ultra-clear-241586/,SG$1,http://i2.expansys.com/img/p/241586/isg-screen-protector-for-lg-optimus-l9.jpg,Singaporean Dollar,2016-04-12 17:13:20,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
iSG Screen Protector for HTC One X+ ,http://www.expansys.com.sg/isg-screen-protector-for-htc-one-x-ultra-clear-241581/,SG$1,http://i1.expansys.com/img/p/241581/isg-screen-protector-for-htc-one-x.jpg,Singaporean Dollar,2016-04-12 17:13:21,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Sony Quick Charger EP881 ,http://www.expansys.com.sg/sony-quick-charger-ep881-black-uk-241568/,SG$36,http://i2.expansys.com/img/p/241568/sony-quick-charger-ep881.jpg,Singaporean Dollar,2016-04-12 17:13:23,SG$36,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
Momax Clear Screen Protector for ASUS PadFone 2,http://www.expansys.com.sg/momax-clear-screen-protector-for-asus-padfone-2-240554/,SG$1,http://i1.expansys.com/img/p/240554/momax-clear-screen-protector-for-asus-padfone-2.jpg,Singaporean Dollar,2016-04-12 17:13:24,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Martin Fields Screen Protector for LG Optimus Vu ,http://www.expansys.com.sg/martin-fields-screen-protector-for-lg-optimus-vu-single-pack-239632/,SG$1,http://i1.expansys.com/img/p/239632/martin-fields-screen-protector-for-lg-optimus-vu.jpg,Singaporean Dollar,2016-04-12 17:13:25,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Screen Protector for iPad mini Retina/iPad mini ,http://www.expansys.com.sg/momax-clear-screen-protector-for-apple-ipad-mini-239505/,SG$1,http://i2.expansys.com/img/p/239505/momax-clear-screen-protector-for-apple-ipad-mini.jpg,Singaporean Dollar,2016-04-12 17:13:26,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Samsung Galaxy S Duos ,http://www.expansys.com.sg/momax-clear-screen-protector-for-samsung-galaxy-s-duos-s7562-238205/,SG$1,http://i2.expansys.com/img/p/238205/momax-clear-screen-protector-for-samsung-galaxy-s-duos.jpg,Singaporean Dollar,2016-04-12 17:13:28,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax iCase MX Case for iPhone 5 ,http://www.expansys.com.sg/momax-icase-mx-case-for-iphone-5-white+black-237331/,SG$3,http://i1.expansys.com/img/p/237331/momax-icase-mx-case-for-iphone-5.jpg,Singaporean Dollar,2016-04-12 17:13:29,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Screen Protector for Apple iPhone SE/5s/5c/5 ,http://www.expansys.com.sg/momax-clear-screen-protector-for-iphone-5-237329/,SG$2,http://i2.expansys.com/img/p/237329/momax-clear-screen-protector-for-iphone-5.jpg,Singaporean Dollar,2016-04-12 17:13:30,SG$2,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for LG Optimus L7 P705,http://www.expansys.com.sg/momax-clear-screen-protector-for-lg-optimus-l7-p705-237145/,SG$1,http://i2.expansys.com/img/p/237145/momax-clear-screen-protector-for-lg-optimus-l7-p705.jpg,Singaporean Dollar,2016-04-12 17:13:31,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for LG Optimus 4X HD P880,http://www.expansys.com.sg/momax-clear-screen-protector-for-lg-optimus-4x-hd-p880-237144/,SG$1,http://i1.expansys.com/img/p/237144/momax-clear-screen-protector-for-lg-optimus-4x-hd-p880.jpg,Singaporean Dollar,2016-04-12 17:13:32,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Galaxy Mega 5.8 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-mega-5-8-anti-finger-print-251388/,SG$1,http://i2.expansys.com/img/p/251388/at-screen-guard-for-samsung-galaxy-mega-5-8.jpg,Singaporean Dollar,2016-04-12 17:13:34,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Samsung Galaxy Mega 5.8 ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-mega-5-8-crystal-clear-251387/,SG$1,http://i2.expansys.com/img/p/251387/at-screen-guard-for-samsung-galaxy-mega-5-8.jpg,Singaporean Dollar,2016-04-12 17:13:35,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Sony Xperia L ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-l-crystal-clear-249723/,SG$0,http://i1.expansys.com/img/p/249723/at-screen-guard-for-sony-xperia-l.jpg,Singaporean Dollar,2016-04-12 17:13:36,SG$0,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for BlackBerry Q10 ,http://www.expansys.com.sg/at-screen-guard-for-blackberry-q10-anti-fingerprint-249721/,SG$3,http://i1.expansys.com/img/p/249721/at-screen-guard-for-blackberry-q10.jpg,Singaporean Dollar,2016-04-12 17:13:37,SG$3,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Ultra Thin Clear Touch Case for Samsung Galaxy S4 ,http://www.expansys.com.sg/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4-with-screen-protector-orange-249024/,SG$3,http://i1.expansys.com/img/p/249024/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4.jpg,Singaporean Dollar,2016-04-12 17:13:39,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Ultra Thin Clear Touch Case for Samsung Galaxy S4 ,http://www.expansys.com.sg/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4-with-screen-protector-pink-249023/,SG$3,http://i1.expansys.com/img/p/249023/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4.jpg,Singaporean Dollar,2016-04-12 17:13:39,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
